Categoria,SerialNumber,Archivo,Estatus_Tester,Consumo_mA,Offset_High_V,V_20A_High_V,Tiempo_ms_High,Offset_Low_V,V_20A_Low_V,Tiempo_ms_Low,Delta_V_High,Delta_V_Low,S_High_mVA,S_Low_mVA,Ratio_HL,Ratio_Dev_Pct,Proy_220A_High_mV,Proy_220A_Low_mV,Status,Razon_Falla,Ford_220A
PRODUCCION_SOSPECHOSA,25323000156,7370-2573-8W 25323000156 0101 OK.txt,OK,20.977,2.506,2.618,19.0,2.505,2.904,19.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6894.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000157,7370-2573-8W 25323000157 0101 OK.txt,OK,20.806,2.506,2.619,20.0,2.506,2.905,20.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000158,7370-2573-8W 25323000158 0101 OK.txt,OK,21.201,2.506,2.619,19.0,2.505,2.904,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000159,7370-2573-8W 25323000159 0101 OK.txt,OK,21.007,2.505,2.618,19.0,2.505,2.904,61.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000160,7370-2573-8W 25323000160 0101 OK.txt,OK,20.826,2.504,2.618,19.0,2.506,2.906,55.0,0.11399999999999988,0.40000000000000036,5.699999999999994,20.000000000000018,0.2849999999999994,-1.2131715771232439,3757.9999999999986,6906.000000000004,FAIL,S_High=5.700 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000161,7370-2573-8W 25323000161 0101 OK.txt,OK,21.02,2.506,2.619,20.0,2.506,2.905,58.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000162,7370-2573-8W 25323000162 0101 OK.txt,OK,21.087,2.505,2.618,20.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000163,7370-2573-8W 25323000163 0101 OK.txt,OK,21.42,2.506,2.619,55.0,2.505,2.904,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000164,7370-2573-8W 25323000164 0101 OK.txt,OK,20.836,2.507,2.62,19.0,2.506,2.905,62.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3750.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000165,7370-2573-8W 25323000165 0101 OK.txt,OK,20.724,2.505,2.619,57.0,2.506,2.905,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6895.0,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000166,7370-2573-8W 25323000166 0101 OK.txt,OK,20.901,2.505,2.618,58.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000167,7370-2573-8W 25323000167 0101 OK.txt,OK,20.599,2.505,2.619,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6894.0,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000168,7370-2573-8W 25323000168 0101 OK.txt,OK,21.216,2.505,2.618,20.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000169,7370-2573-8W 25323000169 0101 OK.txt,OK,21.138,2.505,2.618,20.0,2.505,2.904,62.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000170,7370-2573-8W 25323000170 0101 OK.txt,OK,20.605,2.505,2.618,60.0,2.506,2.904,19.0,0.11299999999999999,0.39800000000000013,5.6499999999999995,19.900000000000006,0.28391959798994965,-1.5876610086829577,3748.0,6884.000000000001,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000171,7370-2573-8W 25323000171 0101 OK.txt,OK,21.06,2.504,2.617,20.0,2.506,2.905,61.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000172,7370-2573-8W 25323000172 0101 OK.txt,OK,21.354,2.505,2.618,53.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000173,7370-2573-8W 25323000173 0101 OK.txt,OK,21.089,2.504,2.618,20.0,2.505,2.904,19.0,0.11399999999999988,0.399,5.699999999999994,19.95,0.2857142857142854,-0.9655855409755834,3757.9999999999986,6894.0,FAIL,S_High=5.700 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000174,7370-2573-8W 25323000174 0101 OK.txt,OK,21.197,2.505,2.618,20.0,2.507,2.906,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6896.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000175,7370-2573-8W 25323000175 0101 OK.txt,OK,20.742,2.505,2.619,20.0,2.505,2.903,19.0,0.11400000000000032,0.39800000000000013,5.700000000000016,19.900000000000006,0.28643216080402084,-0.7167553538922488,3759.0000000000036,6883.000000000001,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000176,7370-2573-8W 25323000176 0101 OK.txt,OK,20.739,2.505,2.618,20.0,2.505,2.905,19.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3748.0,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000177,7370-2573-8W 25323000177 0101 OK.txt,OK,21.331,2.504,2.618,19.0,2.506,2.904,56.0,0.11399999999999988,0.39800000000000013,5.699999999999994,19.900000000000006,0.28643216080401973,-0.7167553538926336,3757.9999999999986,6884.000000000001,FAIL,S_High=5.700 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000178,7370-2573-8W 25323000178 0101 OK.txt,OK,20.91,2.505,2.618,20.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000179,7370-2573-8W 25323000179 0101 OK.txt,OK,21.172,2.506,2.619,19.0,2.505,2.904,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000180,7370-2573-8W 25323000180 0101 OK.txt,OK,21.312,2.505,2.618,19.0,2.506,2.905,59.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000181,7370-2573-8W 25323000181 0101 OK.txt,OK,21.657,2.505,2.618,20.0,2.507,2.906,56.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6896.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000182,7370-2573-8W 25323000182 0101 OK.txt,OK,21.512,2.506,2.619,20.0,2.506,2.905,57.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000183,7370-2573-8W 25323000183 0101 OK.txt,OK,21.058,2.506,2.619,20.0,2.504,2.904,58.0,0.11300000000000043,0.3999999999999999,5.650000000000022,19.999999999999993,0.2825000000000012,-2.0797227036390935,3749.0000000000045,6903.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000184,7370-2573-8W 25323000184 0101 OK.txt,OK,21.102,2.505,2.618,19.0,2.505,2.905,61.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3748.0,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000185,7370-2573-8W 25323000185 0101 OK.txt,OK,20.559,2.506,2.619,20.0,2.505,2.904,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000186,7370-2573-8W 25323000186 0101 OK.txt,OK,20.998,2.505,2.618,20.0,2.505,2.904,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000187,7370-2573-8W 25323000187 0101 OK.txt,OK,20.905,2.504,2.618,19.0,2.505,2.905,61.0,0.11399999999999988,0.3999999999999999,5.699999999999994,19.999999999999993,0.2849999999999998,-1.213171577123109,3757.9999999999986,6904.999999999998,FAIL,S_High=5.700 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000188,7370-2573-8W 25323000188 0101 OK.txt,OK,21.415,2.506,2.619,20.0,2.506,2.905,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000189,7370-2573-8W 25323000189 0101 OK.txt,OK,20.893,2.506,2.619,52.0,2.507,2.905,20.0,0.11300000000000043,0.3979999999999997,5.650000000000022,19.899999999999984,0.28391959798995103,-1.587661008682477,3749.0000000000045,6884.999999999996,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000190,7370-2573-8W 25323000190 0101 OK.txt,OK,20.841,2.504,2.617,19.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000191,7370-2573-8W 25323000191 0101 OK.txt,OK,21.221,2.505,2.618,50.0,2.507,2.905,20.0,0.11299999999999999,0.3979999999999997,5.6499999999999995,19.899999999999984,0.2839195979899499,-1.5876610086828618,3748.0,6884.999999999996,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000192,7370-2573-8W 25323000192 0101 OK.txt,OK,20.563,2.504,2.617,19.0,2.505,2.904,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000193,7370-2573-8W 25323000193 0101 OK.txt,OK,20.891,2.506,2.619,19.0,2.506,2.905,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000194,7370-2573-8W 25323000194 0101 OK.txt,OK,20.986,2.506,2.619,51.0,2.505,2.905,19.0,0.11300000000000043,0.3999999999999999,5.650000000000022,19.999999999999993,0.2825000000000012,-2.0797227036390935,3749.0000000000045,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000195,7370-2573-8W 25323000195 0101 OK.txt,OK,20.666,2.504,2.617,19.0,2.504,2.904,19.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3747.0,6903.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000196,7370-2573-8W 25323000196 0101 OK.txt,OK,21.554,2.506,2.619,19.0,2.506,2.905,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000197,7370-2573-8W 25323000197 0101 OK.txt,OK,21.255,2.505,2.618,20.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000198,7370-2573-8W 25323000198 0101 OK.txt,OK,21.149,2.506,2.619,20.0,2.506,2.904,56.0,0.11300000000000043,0.39800000000000013,5.650000000000022,19.900000000000006,0.28391959798995076,-1.587661008682573,3749.0000000000045,6884.000000000001,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000199,7370-2573-8W 25323000199 0101 OK.txt,OK,20.536,2.506,2.619,67.0,2.506,2.905,20.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000200,7370-2573-8W 25323000200 0101 OK.txt,OK,21.327,2.506,2.62,19.0,2.505,2.905,19.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3760.0000000000036,6904.999999999998,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000201,7370-2573-8W 25323000201 0101 OK.txt,OK,20.593,2.505,2.618,19.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000202,7370-2573-8W 25323000202 0101 OK.txt,OK,21.134,2.506,2.62,19.0,2.505,2.905,59.0,0.11400000000000032,0.3999999999999999,5.700000000000016,19.999999999999993,0.2850000000000009,-1.2131715771227243,3760.0000000000036,6904.999999999998,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000203,7370-2573-8W 25323000203 0101 OK.txt,OK,20.748,2.505,2.618,19.0,2.507,2.905,19.0,0.11299999999999999,0.3979999999999997,5.6499999999999995,19.899999999999984,0.2839195979899499,-1.5876610086828618,3748.0,6884.999999999996,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000204,7370-2573-8W 25323000204 0101 OK.txt,OK,21.295,2.506,2.619,20.0,2.506,2.905,20.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000205,7370-2573-8W 25323000205 0101 OK.txt,OK,20.716,2.506,2.619,51.0,2.505,2.904,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000206,7370-2573-8W 25323000206 0101 OK.txt,OK,20.87,2.505,2.619,19.0,2.506,2.905,20.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3759.0000000000036,6895.0,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000207,7370-2573-8W 25323000207 0101 OK.txt,OK,21.306,2.507,2.62,19.0,2.506,2.904,58.0,0.11299999999999999,0.39800000000000013,5.6499999999999995,19.900000000000006,0.28391959798994965,-1.5876610086829577,3750.0,6884.000000000001,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000208,7370-2573-8W 25323000208 0101 OK.txt,OK,21.259,2.505,2.618,19.0,2.505,2.904,65.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000209,7370-2573-8W 25323000209 0101 OK.txt,OK,21.014,2.505,2.618,19.0,2.506,2.905,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000210,7370-2573-8W 25323000210 0101 OK.txt,OK,20.707,2.505,2.618,20.0,2.504,2.903,57.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6893.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000211,7370-2573-8W 25323000211 0101 OK.txt,OK,21.4,2.506,2.619,20.0,2.506,2.904,20.0,0.11300000000000043,0.39800000000000013,5.650000000000022,19.900000000000006,0.28391959798995076,-1.587661008682573,3749.0000000000045,6884.000000000001,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000213,7370-2573-8W 25323000213 0101 OK.txt,OK,20.868,2.505,2.618,19.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000214,7370-2573-8W 25323000214 0101 OK.txt,OK,21.462,2.505,2.618,19.0,2.505,2.904,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000215,7370-2573-8W 25323000215 0101 OK.txt,OK,21.113,2.506,2.618,20.0,2.506,2.905,55.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6895.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000216,7370-2573-8W 25323000216 0101 OK.txt,OK,21.267,2.506,2.619,19.0,2.506,2.905,19.0,0.11300000000000043,0.399,5.650000000000022,19.95,0.2832080200501264,-1.8343084748261944,3749.0000000000045,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000217,7370-2573-8W 25323000217 0101 OK.txt,OK,21.279,2.506,2.618,20.0,2.507,2.906,19.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6896.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000218,7370-2573-8W 25323000218 0101 OK.txt,OK,21.175,2.505,2.618,19.0,2.506,2.905,64.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000219,7370-2573-8W 25323000219 0101 OK.txt,OK,20.986,2.505,2.618,20.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000220,7370-2573-8W 25323000220 0101 OK.txt,OK,20.793,2.505,2.618,20.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000221,7370-2573-8W 25323000221 0101 OK.txt,OK,21.111,2.504,2.617,20.0,2.506,2.905,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000222,7370-2573-8W 25323000222 0101 OK.txt,OK,20.757,2.506,2.619,20.0,2.505,2.905,60.0,0.11300000000000043,0.3999999999999999,5.650000000000022,19.999999999999993,0.2825000000000012,-2.0797227036390935,3749.0000000000045,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000223,7370-2573-8W 25323000223 0101 OK.txt,OK,20.927,2.507,2.619,20.0,2.505,2.903,20.0,0.1120000000000001,0.39800000000000013,5.600000000000005,19.900000000000006,0.28140703517587956,-2.458566663473282,3739.000000000001,6883.000000000001,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000224,7370-2573-8W 25323000224 0101 OK.txt,OK,20.871,2.505,2.618,19.0,2.505,2.904,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000225,7370-2573-8W 25323000225 0101 OK.txt,OK,21.381,2.506,2.618,20.0,2.506,2.905,20.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6895.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000226,7370-2573-8W 25323000226 0101 OK.txt,OK,21.29,2.505,2.619,19.0,2.506,2.904,61.0,0.11400000000000032,0.39800000000000013,5.700000000000016,19.900000000000006,0.28643216080402084,-0.7167553538922488,3759.0000000000036,6884.000000000001,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000227,7370-2573-8W 25323000227 0101 OK.txt,OK,20.828,2.506,2.62,19.0,2.505,2.904,19.0,0.11400000000000032,0.399,5.700000000000016,19.95,0.28571428571428653,-0.9655855409751986,3760.0000000000036,6894.0,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000228,7370-2573-8W 25323000228 0101 OK.txt,OK,21.082,2.504,2.617,19.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000229,7370-2573-8W 25323000229 0101 OK.txt,OK,21.146,2.507,2.62,19.0,2.507,2.906,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3750.0,6896.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000230,7370-2573-8W 25323000230 0101 OK.txt,OK,20.899,2.506,2.618,20.0,2.505,2.904,19.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6894.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000231,7370-2573-8W 25323000231 0101 OK.txt,OK,21.13,2.505,2.618,20.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000232,7370-2573-8W 25323000232 0101 OK.txt,OK,21.245,2.507,2.62,19.0,2.506,2.905,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3750.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000233,7370-2573-8W 25323000233 0101 OK.txt,OK,20.68,2.506,2.618,20.0,2.506,2.905,19.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3738.000000000001,6895.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000234,7370-2573-8W 25323000234 0101 OK.txt,OK,20.892,2.506,2.619,20.0,2.505,2.905,20.0,0.11300000000000043,0.3999999999999999,5.650000000000022,19.999999999999993,0.2825000000000012,-2.0797227036390935,3749.0000000000045,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000235,7370-2573-8W 25323000235 0101 OK.txt,OK,20.687,2.504,2.617,20.0,2.506,2.905,68.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3747.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000236,7370-2573-8W 25323000236 0101 OK.txt,OK,21.061,2.505,2.617,19.0,2.505,2.904,20.0,0.1120000000000001,0.399,5.600000000000005,19.95,0.2807017543859652,-2.7030314086775755,3737.000000000001,6894.0,FAIL,S_High=5.600 < 5.7,FAIL
PRODUCCION_SOSPECHOSA,25323000237,7370-2573-8W 25323000237 0101 OK.txt,OK,20.779,2.505,2.618,19.0,2.505,2.904,19.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000238,7370-2573-8W 25323000238 0101 OK.txt,OK,21.243,2.504,2.618,20.0,2.506,2.906,57.0,0.11399999999999988,0.40000000000000036,5.699999999999994,20.000000000000018,0.2849999999999994,-1.2131715771232439,3757.9999999999986,6906.000000000004,FAIL,S_High=5.700 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000239,7370-2573-8W 25323000239 0101 OK.txt,OK,21.15,2.505,2.618,20.0,2.505,2.904,62.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000240,7370-2573-8W 25323000240 0101 OK.txt,OK,20.958,2.505,2.618,19.0,2.506,2.905,55.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6895.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000241,7370-2573-8W 25323000241 0101 OK.txt,OK,21.049,2.505,2.619,19.0,2.506,2.906,19.0,0.11400000000000032,0.40000000000000036,5.700000000000016,20.000000000000018,0.28500000000000053,-1.213171577122859,3759.0000000000036,6906.000000000004,PASS,,PASS
PRODUCCION_SOSPECHOSA,25323000242,7370-2573-8W 25323000242 0101 OK.txt,OK,21.019,2.505,2.618,19.0,2.505,2.904,20.0,0.11299999999999999,0.399,5.6499999999999995,19.95,0.2832080200501253,-1.8343084748265792,3748.0,6894.0,FAIL,S_High=5.650 < 5.7,PASS
PRODUCCION_SOSPECHOSA,25323000243,7370-2573-8W 25323000243 0101 OK.txt,OK,21.093,2.507,2.62,20.0,2.505,2.905,20.0,0.11299999999999999,0.3999999999999999,5.6499999999999995,19.999999999999993,0.2825000000000001,-2.079722703639478,3750.0,6904.999999999998,FAIL,S_High=5.650 < 5.7,PASS
